0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e-01,3.333333333333333148e-01,1.666666666666666574e-01,9.090909090909091161e-02,4.347826086956521618e-02,2.127659574468085055e-02,9.433962264150943036e-03,4.255319148936170283e-03,1.814882032667876517e-03,7.686395080707148376e-04,3.165558721114276647e-04,1.291822761917065063e-04,5.175983436853002036e-05,2.056386107055460687e-05,8.073175260561731595e-06
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,3.333333333333333148e-01,3.333333333333333148e-01,2.727272727272727071e-01,1.739130434782608647e-01,1.063829787234042562e-01,6.603773584905660299e-02,3.404255319148936226e-02,1.814882032667876691e-02,9.223674096848577184e-03,4.431782209559986981e-03,2.066916419067304101e-03,9.834368530020703124e-04,4.318410824816467579e-04,1.937562062534815583e-04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.333333333333333148e-01,3.333333333333333148e-01,3.636363636363636465e-01,3.478260869565217295e-01,2.978723404255319007e-01,2.169811320754717054e-01,1.531914893617021267e-01,9.800362976406533366e-02,5.995388162951575950e-02,3.482114593225704019e-02,1.937734142875597448e-02,1.040372670807453333e-02,5.428859322626416323e-03,2.752952763851550504e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.666666666666666574e-01,1.818181818181818232e-01,2.608695652173912971e-01,2.978723404255319007e-01,3.018867924528301772e-01,2.723404255319148981e-01,2.232304900181488194e-01,1.683320522674865427e-01,1.193415637860082285e-01,7.957628213409120854e-02,5.062111801242236142e-02,3.076353616154969134e-02,1.805161988261603026e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.090909090909091161e-02,1.304347826086956486e-01,1.914893617021276584e-01,2.452830188679245293e-01,2.808510638297872508e-01,2.867513611615244984e-01,2.690238278247502057e-01,2.301361190250079125e-01,1.844722904017568887e-01,1.386645962732919179e-01,9.878878858294433407e-02,6.707194006474687109e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.347826086956521618e-02,6.382978723404254817e-02,1.132075471698113234e-01,1.659574468085106280e-01,2.159709618874773029e-01,2.498078401229823220e-01,2.636910414688192206e-01,2.547474486500452273e-01,2.283126293995859091e-01,1.916140574554278386e-01,1.516868899706943774e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.127659574468085055e-02,3.773584905660377214e-02,6.808510638297872453e-02,1.088929219600725945e-01,1.552651806302843829e-01,1.981639759417537228e-01,2.308487275545795248e-01,2.461180124223602550e-01,2.436406259639309901e-01,2.250881994397216368e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.433962264150943036e-03,1.702127659574468113e-02,3.629764065335753381e-02,6.379707916986933347e-02,1.006647673314339936e-01,1.414545924299186186e-01,1.809006211180124168e-01,2.116432581381480216e-01,2.291893724720869829e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.255319148936170283e-03,9.074410163339383453e-03,1.921598770176786986e-02,3.672048116492560715e-02,6.226585712440253079e-02,9.492753623188406042e-02,1.315881469904789380e-01,1.670178497905011050e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.814882032667876517e-03,3.843197540353573971e-03,9.496676163342829616e-03,1.950652370494768140e-02,3.612836438923395371e-02,5.955294166032614606e-02,8.923280615498882518e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.686395080707148376e-04,1.899335232668566097e-03,4.650561942901434119e-03,1.030020703933747471e-02,2.023483929342573262e-02,3.578838593007015872e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.165558721114276647e-04,7.750936571502389837e-04,2.173913043478260896e-03,5.120401406568097016e-03,1.085842072545552955e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.291822761917065063e-04,3.623188405797101493e-04,1.007629192457175750e-03,2.534977031816383619e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.175983436853002036e-05,1.439470274938822617e-04,4.520978145914569422e-04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.056386107055460687e-05,6.458540208449385276e-05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.073175260561731595e-06
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
