0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e-01,3.333333333333333148e-01,1.666666666666666574e-01,9.090909090909091161e-02,4.347826086956521618e-02,2.127659574468085055e-02,9.433962264150943036e-03,4.255319148936170283e-03,1.814882032667876517e-03,7.686395080707148376e-04,3.165558721114276647e-04,1.291822761917065063e-04,5.175983436853002036e-05,2.056386107055460687e-05,8.073175260561731595e-06
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,3.333333333333333148e-01,3.333333333333333148e-01,1.818181818181818232e-01,1.304347826086956486e-01,6.382978723404254817e-02,3.773584905660377214e-02,1.702127659574468113e-02,9.074410163339383453e-03,3.843197540353573971e-03,1.899335232668566097e-03,7.750936571502389837e-04,3.623188405797101493e-04,1.439470274938822617e-04,6.458540208449385276e-05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.333333333333333148e-01,3.333333333333333148e-01,4.545454545454545303e-01,3.478260869565217295e-01,2.978723404255319007e-01,1.981132075471698228e-01,1.361702127659574491e-01,8.166969147005444241e-02,4.996156802459646162e-02,2.785691674580563493e-02,1.563105541919648789e-02,8.333333333333333218e-03,4.421230130169240789e-03,2.260489072957284819e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.666666666666666574e-01,1.818181818181818232e-01,3.043478260869565410e-01,2.978723404255319007e-01,3.018867924528301772e-01,2.468085106382978677e-01,1.996370235934664117e-01,1.437355880092236748e-01,1.019309908198797049e-01,6.704560134349567269e-02,4.342650103519668514e-02,2.677414711386209845e-02,1.626744815003189001e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.090909090909091161e-02,1.304347826086956486e-01,2.340425531914893664e-01,2.735849056603773533e-01,3.148936170212766061e-01,3.030852994555354174e-01,2.820906994619523656e-01,2.389996834441278917e-01,1.957111484304353555e-01,1.517080745341614911e-01,1.141499928026486199e-01,8.285499769914504709e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.347826086956521618e-02,6.382978723404254817e-02,1.320754716981132060e-01,1.787234042553191571e-01,2.323049001814881942e-01,2.567255956956187579e-01,2.690724912947135006e-01,2.596563751453300761e-01,2.393892339544513581e-01,2.097719467807275529e-01,1.775291239797524845e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.127659574468085055e-02,3.773584905660377214e-02,8.085106382978723971e-02,1.197822141560798553e-01,1.683320522674865427e-01,2.041785375118708445e-01,2.342074667355638906e-01,2.485507246376811585e-01,2.522157560303522339e-01,2.437937465184431551e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.433962264150943036e-03,1.702127659574468113e-02,4.174228675136116423e-02,6.764027671022290744e-02,1.038303260525482719e-01,1.375791241441674251e-01,1.709627329192546508e-01,1.970634806391247940e-01,2.163045847562304613e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.255319148936170283e-03,9.074410163339383453e-03,2.229054573405073181e-02,3.893637226970560195e-02,6.291176850536106535e-02,8.887163561076603935e-02,1.173373912685845843e-01,1.440496661742029783e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.814882032667876517e-03,3.843197540353573971e-03,1.076289965178854093e-02,2.015243508590621249e-02,3.493788819875776053e-02,5.258179275740813147e-02,7.365965107736523187e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.686395080707148376e-04,1.899335232668566097e-03,5.296473323859966081e-03,1.055900621118012472e-02,1.908326307347467388e-02,3.023404135080368441e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.165558721114276647e-04,7.750936571502389837e-04,2.432712215320910910e-03,5.140965267638651637e-03,9.873493343666998184e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.291822761917065063e-04,3.623188405797101493e-04,1.131012358880503473e-03,2.526903856555821979e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.175983436853002036e-05,1.439470274938822617e-04,5.005368661548273250e-04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.056386107055460687e-05,6.458540208449385276e-05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.073175260561731595e-06
